"PK_RESENAR","RESENAR_KUNDNUMMER","RESENAR_CREATE","RESENAR_OWNER"
199501012380,"","N","NONE"
199501022397,"","N","NONE"
199501032388,"","N","NONE"
199501042395,"","N","NONE"
199501052386,"","N","NONE"
199501062393,"","N","NONE"
199501072384,"","N","NONE"
199501082391,"","N","NONE"
199501092382,"","N","NONE"
199501102397,"","N","NONE"
199501112388,"","N","NONE"
199501122395,"","N","NONE"
199501132386,"","N","NONE"
199501142393,"","N","NONE"
199501152384,"","N","NONE"
199501162391,"","N","NONE"
199501172382,"","N","NONE"
199501182399,"","N","NONE"
199501192380,"","N","NONE"
199501202395,"","N","NONE"
199501212386,"","N","NONE"
199501222393,"","N","NONE"
199501232384,"","N","NONE"
199501242391,"","N","NONE"
199501252382,"","N","NONE"
199501262399,"","N","NONE"
199501272380,"","N","NONE"
199501282397,"","N","NONE"
199501292388,"","N","NONE"
199501302393,"","N","NONE"
199501312384,"","N","NONE"
199502012397,"","N","NONE"
199502022388,"","N","NONE"
199502032395,"","N","NONE"
199502042386,"","N","NONE"
199502052393,"","N","NONE"
199502062384,"","N","NONE"
199502072391,"","N","NONE"
199502082382,"","N","NONE"
199502092399,"","N","NONE"
199502102388,"","N","NONE"
199502112395,"","N","NONE"
199502122386,"","N","NONE"
199502132393,"","N","NONE"
199502142384,"","N","NONE"
199502152391,"","N","NONE"
199502162382,"","N","NONE"
199502172399,"","N","NONE"
199502182380,"","N","NONE"
199502192397,"","N","NONE"
199502202386,"","N","NONE"
199502212393,"","N","NONE"
199502222384,"","N","NONE"
199502232391,"","N","NONE"
199502242382,"","N","NONE"
199502252399,"","N","NONE"
199502262380,"","N","NONE"
199502272397,"","N","NONE"
199502282388,"","N","NONE"
199503012396,"","N","NONE"
199503022387,"","N","NONE"
199503032394,"","N","NONE"
199503042385,"","N","NONE"
199503052392,"","N","NONE"
199503062383,"","N","NONE"
199503072390,"","N","NONE"
199503082381,"","N","NONE"
199503092398,"","N","NONE"
199503102387,"","N","NONE"
199503112394,"","N","NONE"
199503122385,"","N","NONE"
199503132392,"","N","NONE"
199503142383,"","N","NONE"
199503152390,"","N","NONE"
199503162381,"","N","NONE"
199503172398,"","N","NONE"
199503182389,"","N","NONE"
199503192396,"","N","NONE"
199503202385,"","N","NONE"
199503222383,"","N","NONE"
199503232390,"","N","NONE"
199503242381,"","N","NONE"
199503252398,"","N","NONE"
199503262389,"","N","NONE"
199503272396,"","N","NONE"
199503282387,"","N","NONE"
199503292394,"","N","NONE"
199503302383,"","N","NONE"
199503312390,"","N","NONE"
199504012387,"","N","NONE"
199504022394,"","N","NONE"
199504032385,"","N","NONE"
199504042392,"","N","NONE"
199504052383,"","N","NONE"
199504062390,"","N","NONE"
199504072381,"","N","NONE"
199504082398,"","N","NONE"
199504092389,"","N","NONE"
199504102394,"","N","NONE"
199504112385,"","N","NONE"
199504122392,"","N","NONE"
199504132383,"","N","NONE"
199504152381,"","N","NONE"
199504162398,"","N","NONE"
199504172389,"","N","NONE"
199504182396,"","N","NONE"
199504192387,"","N","NONE"
199504212383,"","N","NONE"
199504222390,"","N","NONE"
199504232381,"","N","NONE"
199504252389,"","N","NONE"
199504262396,"","N","NONE"
199504272387,"","N","NONE"
199504292385,"","N","NONE"
199504302390,"","N","NONE"
199505012386,"","N","NONE"
199505022393,"","N","NONE"
199505032384,"","N","NONE"
199505042391,"","N","NONE"
199505052382,"","N","NONE"
199505062399,"","N","NONE"
199505072380,"","N","NONE"
199505082397,"","N","NONE"
199505092388,"","N","NONE"
199505102393,"","N","NONE"
199505112384,"","N","NONE"
199505122391,"","N","NONE"
199505152380,"","N","NONE"
199505162397,"","N","NONE"
199505172388,"","N","NONE"
199505182395,"","N","NONE"
199505192386,"","N","NONE"
199505202391,"","N","NONE"
199505212382,"","N","NONE"
199505222399,"","N","NONE"
199505232380,"","N","NONE"
199505242397,"","N","NONE"
199505252388,"","N","NONE"
199505262395,"","N","NONE"
199505272386,"","N","NONE"
199505282393,"","N","NONE"
199505292384,"","N","NONE"
199505302399,"","N","NONE"
199505312380,"","N","NONE"
199506022384,"","N","NONE"
199506032391,"","N","NONE"
199506042382,"","N","NONE"
199506052399,"","N","NONE"
199506062380,"","N","NONE"
199506072397,"","N","NONE"
199506082388,"","N","NONE"
199506092395,"","N","NONE"
199506102384,"","N","NONE"
199506112391,"","N","NONE"
199506122382,"","N","NONE"
199506132399,"","N","NONE"
199506142380,"","N","NONE"
199506152397,"","N","NONE"
199506162388,"","N","NONE"
199506172395,"","N","NONE"
199506182386,"","N","NONE"
199506192393,"","N","NONE"
199506202382,"","N","NONE"
199506212399,"","N","NONE"
199506222380,"","N","NONE"
199506232397,"","N","NONE"
199506242388,"","N","NONE"
199506252395,"","N","NONE"
199506262386,"","N","NONE"
199506272393,"","N","NONE"
199506282384,"","N","NONE"
199506292391,"","N","NONE"
199506302380,"","N","NONE"
199507012392,"","N","NONE"
199507022383,"","N","NONE"
199507032390,"","N","NONE"
199507042381,"","N","NONE"
199507052398,"","N","NONE"
199507062389,"","N","NONE"
199507072396,"","N","NONE"
199507082387,"","N","NONE"
199507092394,"","N","NONE"
199507102383,"","N","NONE"
199507112390,"","N","NONE"
199507122381,"","N","NONE"
199507132398,"","N","NONE"
199507142389,"","N","NONE"
199507152396,"","N","NONE"
199507162387,"","N","NONE"
199507172394,"","N","NONE"
199507182385,"","N","NONE"
199507192392,"","N","NONE"
199507202381,"","N","NONE"
199507212398,"","N","NONE"
199507222389,"","N","NONE"
199507232396,"","N","NONE"
199507242387,"","N","NONE"
199507252394,"","N","NONE"
199507262385,"","N","NONE"
199507272392,"","N","NONE"
199507282383,"","N","NONE"
199507292390,"","N","NONE"
199507302389,"","N","NONE"
199507312396,"","N","NONE"
199508012383,"","N","NONE"
199508022390,"","N","NONE"
199508032381,"","N","NONE"
199508042398,"","N","NONE"
199508062396,"","N","NONE"
199508072387,"","N","NONE"
199508082394,"","N","NONE"
199508092385,"","N","NONE"
199508102390,"","N","NONE"
199508112381,"","N","NONE"
199508122398,"","N","NONE"
199508132389,"","N","NONE"
199508142396,"","N","NONE"
199508152387,"","N","NONE"
199508162394,"","N","NONE"
199508172385,"","N","NONE"
199508182392,"","N","NONE"
199508192383,"","N","NONE"
199508202398,"","N","NONE"
199508212389,"","N","NONE"
199508222396,"","N","NONE"
199508232387,"","N","NONE"
199508242394,"","N","NONE"
199508252385,"","N","NONE"
199508262392,"","N","NONE"
199508272383,"","N","NONE"
199508282390,"","N","NONE"
199508292381,"","N","NONE"
199508302396,"","N","NONE"
199508312387,"","N","NONE"
199509012390,"","N","NONE"
199509022381,"","N","NONE"
199509032398,"","N","NONE"
199509042389,"","N","NONE"
199509052396,"","N","NONE"
199509062387,"","N","NONE"
199509082385,"","N","NONE"
199509092392,"","N","NONE"
199509102381,"","N","NONE"
199509122389,"","N","NONE"
199509142387,"","N","NONE"
199509162385,"","N","NONE"
199509172392,"","N","NONE"
199509182383,"","N","NONE"
199509202389,"","N","NONE"
199509212396,"","N","NONE"
199509222387,"","N","NONE"
199509232394,"","N","NONE"
199509242385,"","N","NONE"
199509262383,"","N","NONE"
199509272390,"","N","NONE"
199509282381,"","N","NONE"
199509302387,"","N","NONE"
199510022388,"","N","NONE"
199510042386,"","N","NONE"
199510062384,"","N","NONE"
199510072391,"","N","NONE"
199510082382,"","N","NONE"
199510092399,"","N","NONE"
199510102388,"","N","NONE"
199510112395,"","N","NONE"
199510122386,"","N","NONE"
199510132393,"","N","NONE"
199510142384,"","N","NONE"
199510162382,"","N","NONE"
199510172399,"","N","NONE"
199510182380,"","N","NONE"
199510192397,"","N","NONE"
199510202386,"","N","NONE"
199510212393,"","N","NONE"
199510222384,"","N","NONE"
199510232391,"","N","NONE"
199510242382,"","N","NONE"
199510252399,"","N","NONE"
199510262380,"","N","NONE"
199510272397,"","N","NONE"
199510282388,"","N","NONE"
199510292395,"","N","NONE"
199510302384,"","N","NONE"
199510312391,"","N","NONE"
199511012388,"","N","NONE"
199511022395,"","N","NONE"
199511032386,"","N","NONE"
199511042393,"","N","NONE"
199511052384,"","N","NONE"
199511062391,"","N","NONE"
199511072382,"","N","NONE"
199511082399,"","N","NONE"
199511092380,"","N","NONE"
199511102395,"","N","NONE"
199511112386,"","N","NONE"
199511122393,"","N","NONE"
199511132384,"","N","NONE"
199511142391,"","N","NONE"
199511152382,"","N","NONE"
199511162399,"","N","NONE"
199511172380,"","N","NONE"
199511182397,"","N","NONE"
199511192388,"","N","NONE"
199511202393,"","N","NONE"
199511212384,"","N","NONE"
199511222391,"","N","NONE"
199511232382,"","N","NONE"
199511242399,"","N","NONE"
199511252380,"","N","NONE"
199511262397,"","N","NONE"
199511272388,"","N","NONE"
199511282395,"","N","NONE"
199511292386,"","N","NONE"
199511302391,"","N","NONE"
199512012387,"","N","NONE"
199512022394,"","N","NONE"
199512032385,"","N","NONE"
199512042392,"","N","NONE"
199512052383,"","N","NONE"
199512062390,"","N","NONE"
199512072381,"","N","NONE"
199512082398,"","N","NONE"
199512092389,"","N","NONE"
199512102394,"","N","NONE"
199512112385,"","N","NONE"
199512122392,"","N","NONE"
199512132383,"","N","NONE"
199512142390,"","N","NONE"
199512152381,"","N","NONE"
199512162398,"","N","NONE"
199512172389,"","N","NONE"
199512182396,"","N","NONE"
199512192387,"","N","NONE"
199512202392,"","N","NONE"
199512212383,"","N","NONE"
199512222390,"","N","NONE"
199512232381,"","N","NONE"
199512242398,"","N","NONE"
199512252389,"","N","NONE"
199512262396,"","N","NONE"
199512272387,"","N","NONE"
199512282394,"","N","NONE"
199512292385,"","N","NONE"
199512302390,"","N","NONE"
199512312381,"","N","NONE"
199601012397,"","N","NONE"
199601022388,"","N","NONE"
199601042386,"","N","NONE"
199601052393,"","N","NONE"
199601062384,"","N","NONE"
199601072391,"","N","NONE"
199601092399,"","N","NONE"
199601102388,"","N","NONE"
199601112395,"","N","NONE"
199601122386,"","N","NONE"
199601132393,"","N","NONE"
199601142384,"","N","NONE"
199601152391,"","N","NONE"
199601162382,"","N","NONE"
199601172399,"","N","NONE"
199601182380,"","N","NONE"
199601192397,"","N","NONE"
199601202386,"","N","NONE"
199601212393,"","N","NONE"
199601222384,"","N","NONE"
199601232391,"","N","NONE"
199601242382,"","N","NONE"
199601252399,"","N","NONE"
199601262380,"","N","NONE"
199601282388,"","N","NONE"
199601292395,"","N","NONE"
199601302384,"","N","NONE"
199601312391,"","N","NONE"
199602012388,"","N","NONE"
199602022395,"","N","NONE"
199602032386,"","N","NONE"
199602042393,"","N","NONE"
199602052384,"","N","NONE"
199602062391,"","N","NONE"
199602072382,"","N","NONE"
199602082399,"","N","NONE"
199602092380,"","N","NONE"
199602102395,"","N","NONE"
199602112386,"","N","NONE"
199602122393,"","N","NONE"
199602132384,"","N","NONE"
199602142391,"","N","NONE"
199602152382,"","N","NONE"
199602162399,"","N","NONE"
199602172380,"","N","NONE"
199602182397,"","N","NONE"
199602192388,"","N","NONE"
199602202393,"","N","NONE"
199602212384,"","N","NONE"
199602222391,"","N","NONE"
199602232382,"","N","NONE"
199602242399,"","N","NONE"
199602252380,"","N","NONE"
199602262397,"","N","NONE"
199602272388,"","N","NONE"
199602282395,"","N","NONE"
199602292386,"","N","NONE"
199603022386,"","N","NONE"
199603042384,"","N","NONE"
199603052391,"","N","NONE"
199603062382,"","N","NONE"
199603072399,"","N","NONE"
199603082380,"","N","NONE"
199603092397,"","N","NONE"
199603102386,"","N","NONE"
199603122384,"","N","NONE"
199603132391,"","N","NONE"
199603142382,"","N","NONE"
199603162380,"","N","NONE"
199603172397,"","N","NONE"
199603182388,"","N","NONE"
199603202384,"","N","NONE"
199603212391,"","N","NONE"
199603222382,"","N","NONE"
199603232399,"","N","NONE"
199603242380,"","N","NONE"
199603252397,"","N","NONE"
199603262388,"","N","NONE"
199603272395,"","N","NONE"
199603282386,"","N","NONE"
199603292393,"","N","NONE"
199603302382,"","N","NONE"
199603312399,"","N","NONE"
199604012386,"","N","NONE"
199604042391,"","N","NONE"
199604052382,"","N","NONE"
199604062399,"","N","NONE"
199604072380,"","N","NONE"
199604082397,"","N","NONE"
199604092388,"","N","NONE"
199604102393,"","N","NONE"
199604112384,"","N","NONE"
199604122391,"","N","NONE"
199604132382,"","N","NONE"
199604142399,"","N","NONE"
199604152380,"","N","NONE"
199604162397,"","N","NONE"
199604172388,"","N","NONE"
199604182395,"","N","NONE"
199604192386,"","N","NONE"
199604202391,"","N","NONE"
199604212382,"","N","NONE"
199604222399,"","N","NONE"
199604232380,"","N","NONE"
199604242397,"","N","NONE"
199604252388,"","N","NONE"
199604262395,"","N","NONE"
199604272386,"","N","NONE"
199604282393,"","N","NONE"
199604292384,"","N","NONE"
199604302399,"","N","NONE"
199605012385,"","N","NONE"
199605022392,"","N","NONE"
199605032383,"","N","NONE"
199605042390,"","N","NONE"
199605052381,"","N","NONE"
199605062398,"","N","NONE"
199605072389,"","N","NONE"
199605082396,"","N","NONE"
199605092387,"","N","NONE"
199605102392,"","N","NONE"
199605112383,"","N","NONE"
199605122390,"","N","NONE"
199605132381,"","N","NONE"
199605142398,"","N","NONE"
199605152389,"","N","NONE"
199605162396,"","N","NONE"
199605172387,"","N","NONE"
199605182394,"","N","NONE"
199605192385,"","N","NONE"
199605202390,"","N","NONE"
199605212381,"","N","NONE"
199605222398,"","N","NONE"
199605232389,"","N","NONE"
199605242396,"","N","NONE"
199605252387,"","N","NONE"
199605262394,"","N","NONE"
199605272385,"","N","NONE"
199605282392,"","N","NONE"
199605292383,"","N","NONE"
199605302398,"","N","NONE"
199605312389,"","N","NONE"
199606012392,"","N","NONE"
199606022383,"","N","NONE"
199606032390,"","N","NONE"
199606042381,"","N","NONE"
199606052398,"","N","NONE"
199606062389,"","N","NONE"
199606072396,"","N","NONE"
199606082387,"","N","NONE"
199606092394,"","N","NONE"
199606102383,"","N","NONE"
199606112390,"","N","NONE"
199606122381,"","N","NONE"
199606132398,"","N","NONE"
199606142389,"","N","NONE"
199606162387,"","N","NONE"
199606182385,"","N","NONE"
199606192392,"","N","NONE"
199606202381,"","N","NONE"
199606212398,"","N","NONE"
199606222389,"","N","NONE"
199606232396,"","N","NONE"
199606242387,"","N","NONE"
199606252394,"","N","NONE"
199606262385,"","N","NONE"
199606272392,"","N","NONE"
199606282383,"","N","NONE"
199606292390,"","N","NONE"
199606302389,"","N","NONE"
199607012391,"","N","NONE"
199607022382,"","N","NONE"
199607032399,"","N","NONE"
199607042380,"","N","NONE"
199607052397,"","N","NONE"
199607062388,"","N","NONE"
199607082386,"","N","NONE"
199607092393,"","N","NONE"
199607102382,"","N","NONE"
199607112399,"","N","NONE"
199607122380,"","N","NONE"
199607132397,"","N","NONE"
199607142388,"","N","NONE"
199607152395,"","N","NONE"
199607162386,"","N","NONE"
199607182384,"","N","NONE"
199607192391,"","N","NONE"
199607202380,"","N","NONE"
199607212397,"","N","NONE"
199607222388,"","N","NONE"
199607232395,"","N","NONE"
199607242386,"","N","NONE"
199607252393,"","N","NONE"
199607262384,"","N","NONE"
199607272391,"","N","NONE"
199607282382,"","N","NONE"
199607292399,"","N","NONE"
199607302388,"","N","NONE"
199607312395,"","N","NONE"
199608012382,"","N","NONE"
199608032380,"","N","NONE"
199608052388,"","N","NONE"
199608062395,"","N","NONE"
199608072386,"","N","NONE"
199608082393,"","N","NONE"
199608092384,"","N","NONE"
199608102399,"","N","NONE"
199608112380,"","N","NONE"
199608122397,"","N","NONE"
199608132388,"","N","NONE"
199608142395,"","N","NONE"
199608152386,"","N","NONE"
199608172384,"","N","NONE"
199608192382,"","N","NONE"
199608212388,"","N","NONE"
199608222395,"","N","NONE"
199608232386,"","N","NONE"
199608242393,"","N","NONE"
199608252384,"","N","NONE"
199608272382,"","N","NONE"
199608292380,"","N","NONE"
199608302395,"","N","NONE"
199608312386,"","N","NONE"
199609012399,"","N","NONE"
199609022380,"","N","NONE"
199609032397,"","N","NONE"
199609042388,"","N","NONE"
199609052395,"","N","NONE"
199609062386,"","N","NONE"
199609072393,"","N","NONE"
199609082384,"","N","NONE"
199609092391,"","N","NONE"
199609102380,"","N","NONE"
199609112397,"","N","NONE"
199609122388,"","N","NONE"
199609142386,"","N","NONE"
199609162384,"","N","NONE"
199609172391,"","N","NONE"
199609182382,"","N","NONE"
199609202388,"","N","NONE"
199609212395,"","N","NONE"
199609222386,"","N","NONE"
199609242384,"","N","NONE"
199609252391,"","N","NONE"
199609262382,"","N","NONE"
199609272399,"","N","NONE"
199609282380,"","N","NONE"
199609292397,"","N","NONE"
199609302386,"","N","NONE"
199610012396,"","N","NONE"
199610022387,"","N","NONE"
199610032394,"","N","NONE"
199610042385,"","N","NONE"
199610062383,"","N","NONE"
199610082381,"","N","NONE"
199610092398,"","N","NONE"
199610102387,"","N","NONE"
199610112394,"","N","NONE"
199610122385,"","N","NONE"
199610132392,"","N","NONE"
199610142383,"","N","NONE"
199610162381,"","N","NONE"
199610172398,"","N","NONE"
199610182389,"","N","NONE"
199610212392,"","N","NONE"
199610222383,"","N","NONE"
199610232390,"","N","NONE"
199610242381,"","N","NONE"
199610252398,"","N","NONE"
199610262389,"","N","NONE"
199610272396,"","N","NONE"
199610282387,"","N","NONE"
199610292394,"","N","NONE"
199610302383,"","N","NONE"
199610312390,"","N","NONE"
199611012387,"","N","NONE"
199611022394,"","N","NONE"
199611032385,"","N","NONE"
199611042392,"","N","NONE"
199611052383,"","N","NONE"
199611072381,"","N","NONE"
199611092389,"","N","NONE"
199611102394,"","N","NONE"
199611112385,"","N","NONE"
199611122392,"","N","NONE"
199611132383,"","N","NONE"
199611152381,"","N","NONE"
199611172389,"","N","NONE"
199611182396,"","N","NONE"
199611192387,"","N","NONE"
199611202392,"","N","NONE"
199611212383,"","N","NONE"
199611222390,"","N","NONE"
199611232381,"","N","NONE"
199611242398,"","N","NONE"
199611252389,"","N","NONE"
199611262396,"","N","NONE"
199611272387,"","N","NONE"
199611282394,"","N","NONE"
199611292385,"","N","NONE"
199611302390,"","N","NONE"
199612012386,"","N","NONE"
199612022393,"","N","NONE"
199612032384,"","N","NONE"
199612042391,"","N","NONE"
199612052382,"","N","NONE"
199612062399,"","N","NONE"
199612072380,"","N","NONE"
199612082397,"","N","NONE"
199612092388,"","N","NONE"
199612102393,"","N","NONE"
199612112384,"","N","NONE"
199612122391,"","N","NONE"
199612132382,"","N","NONE"
199612142399,"","N","NONE"
199612152380,"","N","NONE"
199612162397,"","N","NONE"
199612172388,"","N","NONE"
199612182395,"","N","NONE"
199612192386,"","N","NONE"
199612202391,"","N","NONE"
199612212382,"","N","NONE"
199612222399,"","N","NONE"
199612232380,"","N","NONE"
199612242397,"","N","NONE"
199612252388,"","N","NONE"
199612262395,"","N","NONE"
199612272386,"","N","NONE"
199612282393,"","N","NONE"
199612292384,"","N","NONE"
199612302399,"","N","NONE"
199612312380,"","N","NONE"
199701012396,"","N","NONE"
199701022387,"","N","NONE"
199701032394,"","N","NONE"
199701042385,"","N","NONE"
199701052392,"","N","NONE"
199701062383,"","N","NONE"
199701072390,"","N","NONE"
199701082381,"","N","NONE"
199701092398,"","N","NONE"
199701102387,"","N","NONE"
199701112394,"","N","NONE"
199701122385,"","N","NONE"
199701132392,"","N","NONE"
199701142383,"","N","NONE"
199701152390,"","N","NONE"
199701162381,"","N","NONE"
199701172398,"","N","NONE"
199701182389,"","N","NONE"
199701192396,"","N","NONE"
199701202385,"","N","NONE"
199701212392,"","N","NONE"
199701222383,"","N","NONE"
199701232390,"","N","NONE"
199701242381,"","N","NONE"
199701252398,"","N","NONE"
199701262389,"","N","NONE"
199701282387,"","N","NONE"
199701302383,"","N","NONE"
199702012387,"","N","NONE"
199702022394,"","N","NONE"
199702032385,"","N","NONE"
199702042392,"","N","NONE"
199702052383,"","N","NONE"
199702062390,"","N","NONE"
199702072381,"","N","NONE"
199702082398,"","N","NONE"
199702092389,"","N","NONE"
199702102394,"","N","NONE"
199702112385,"","N","NONE"
199702122392,"","N","NONE"
199702132383,"","N","NONE"
199702152381,"","N","NONE"
199702172389,"","N","NONE"
199702192387,"","N","NONE"
199702212383,"","N","NONE"
199702222390,"","N","NONE"
199702232381,"","N","NONE"
199702242398,"","N","NONE"
199702252389,"","N","NONE"
199702272387,"","N","NONE"
199703012386,"","N","NONE"
199703032384,"","N","NONE"
199703052382,"","N","NONE"
199703072380,"","N","NONE"
199703092388,"","N","NONE"
199703112384,"","N","NONE"
199703122391,"","N","NONE"
199703132382,"","N","NONE"
199703142399,"","N","NONE"
199703152380,"","N","NONE"
199703162397,"","N","NONE"
199703172388,"","N","NONE"
199703192386,"","N","NONE"
199703212382,"","N","NONE"
199703232380,"","N","NONE"
199703242397,"","N","NONE"
199703252388,"","N","NONE"
199703272386,"","N","NONE"
199703302399,"","N","NONE"
199704042382,"","N","NONE"
199704062380,"","N","NONE"
199704082388,"","N","NONE"
199704102384,"","N","NONE"
199704132399,"","N","NONE"
199704142380,"","N","NONE"
199704152397,"","N","NONE"
199704162388,"","N","NONE"
199704172395,"","N","NONE"
199704182386,"","N","NONE"
199704192393,"","N","NONE"
199704202382,"","N","NONE"
199704212399,"","N","NONE"
199704222380,"","N","NONE"
199704232397,"","N","NONE"
199704242388,"","N","NONE"
199704252395,"","N","NONE"
199704262386,"","N","NONE"
199704272393,"","N","NONE"
199704282384,"","N","NONE"
199704292391,"","N","NONE"
199704302380,"","N","NONE"
199705012392,"","N","NONE"
199705022383,"","N","NONE"
199705032390,"","N","NONE"
199705042381,"","N","NONE"
199705052398,"","N","NONE"
199705062389,"","N","NONE"
199705072396,"","N","NONE"
199705082387,"","N","NONE"
199705092394,"","N","NONE"
199705102383,"","N","NONE"
199705112390,"","N","NONE"
199705122381,"","N","NONE"
199705132398,"","N","NONE"
199705142389,"","N","NONE"
199705152396,"","N","NONE"
199705172394,"","N","NONE"
199705192392,"","N","NONE"
199705212398,"","N","NONE"
199705232396,"","N","NONE"
199705242387,"","N","NONE"
199705252394,"","N","NONE"
199705262385,"","N","NONE"
199705272392,"","N","NONE"
199705282383,"","N","NONE"
199705292390,"","N","NONE"
199705302389,"","N","NONE"
199705312396,"","N","NONE"
199706022390,"","N","NONE"
199706032381,"","N","NONE"
199706042398,"","N","NONE"
199706062396,"","N","NONE"
199706072387,"","N","NONE"
199706082394,"","N","NONE"
199706092385,"","N","NONE"
199706102390,"","N","NONE"
199706112381,"","N","NONE"
199706122398,"","N","NONE"
199706132389,"","N","NONE"
199706142396,"","N","NONE"
199706152387,"","N","NONE"
199706162394,"","N","NONE"
199706172385,"","N","NONE"
199706182392,"","N","NONE"
199706202398,"","N","NONE"
199706222396,"","N","NONE"
199706232387,"","N","NONE"
199706252385,"","N","NONE"
199706262392,"","N","NONE"
199706272383,"","N","NONE"
199706282390,"","N","NONE"
199706292381,"","N","NONE"
199706302396,"","N","NONE"
199707012382,"","N","NONE"
199707022399,"","N","NONE"
199707032380,"","N","NONE"
199707042397,"","N","NONE"
199707062395,"","N","NONE"
199707082393,"","N","NONE"
199707092384,"","N","NONE"
199707102399,"","N","NONE"
199707112380,"","N","NONE"
199707122397,"","N","NONE"
199707142395,"","N","NONE"
199707162393,"","N","NONE"
199707172384,"","N","NONE"
199707182391,"","N","NONE"
199707202397,"","N","NONE"
199707212388,"","N","NONE"
199707222395,"","N","NONE"
199707232386,"","N","NONE"
199707262391,"","N","NONE"
199707282399,"","N","NONE"
199707292380,"","N","NONE"
199708012399,"","N","NONE"
199708052395,"","N","NONE"
199708062386,"","N","NONE"
199708082384,"","N","NONE"
199708102380,"","N","NONE"
199708112397,"","N","NONE"
199708122388,"","N","NONE"
199708132395,"","N","NONE"
199708142386,"","N","NONE"
199708162384,"","N","NONE"
199708172391,"","N","NONE"
199708192399,"","N","NONE"
199708202388,"","N","NONE"
199708222386,"","N","NONE"
199708242384,"","N","NONE"
199708262382,"","N","NONE"
199708272399,"","N","NONE"
199708292397,"","N","NONE"
199708302386,"","N","NONE"
199708312393,"","N","NONE"
199709012380,"","N","NONE"
199709022397,"","N","NONE"
199709032388,"","N","NONE"
199709042395,"","N","NONE"
199709052386,"","N","NONE"
199709062393,"","N","NONE"
199709072384,"","N","NONE"
199709082391,"","N","NONE"
199709092382,"","N","NONE"
199709102397,"","N","NONE"
199709122395,"","N","NONE"
199709142393,"","N","NONE"
199709162391,"","N","NONE"
199709172382,"","N","NONE"
199709182399,"","N","NONE"
199709202395,"","N","NONE"
199709222393,"","N","NONE"
199709242391,"","N","NONE"
199709262399,"","N","NONE"
199709282397,"","N","NONE"
199710152381,"","N","NONE"
199710172389,"","N","NONE"
199710192387,"","N","NONE"
199710212383,"","N","NONE"
199710232381,"","N","NONE"
199710252389,"","N","NONE"
199710272387,"","N","NONE"
199710292385,"","N","NONE"
199710302390,"","N","NONE"
199801012387,"","N","NONE"
199801122392,"","N","NONE"
199801172389,"","N","NONE"
199801192387,"","N","NONE"
199801232381,"","N","NONE"
199801282394,"","N","NONE"
199802042383,"","N","NONE"
199802122383,"","N","NONE"
199803082388,"","N","NONE"
199806242385,"","N","NONE"
199807152393,"","N","NONE"
199808062393,"","N","NONE"
199808082391,"","N","NONE"
199808122395,"","N","NONE"
199808162391,"","N","NONE"
199808182399,"","N","NONE"
199809042386,"","N","NONE"
199810012394,"","N","NONE"
199810072398,"","N","NONE"
199810152398,"","N","NONE"
199810312398,"","N","NONE"
199811242396,"","N","NONE"
199812182393,"","N","NONE"
199812302397,"","N","NONE"
199812312388,"","N","NONE"
199901022385,"","N","NONE"
199901112392,"","N","NONE"
199901152398,"","N","NONE"
199901252396,"","N","NONE"
199901282385,"","N","NONE"
199902022392,"","N","NONE"
199902042390,"","N","NONE"
199902262394,"","N","NONE"
199902282392,"","N","NONE"
199903052380,"","N","NONE"
199903202399,"","N","NONE"
199903252386,"","N","NONE"
199905012390,"","N","NONE"
199905022381,"","N","NONE"
199905052396,"","N","NONE"
199905082385,"","N","NONE"
199905132396,"","N","NONE"
199905172392,"","N","NONE"
199905202389,"","N","NONE"
199905222387,"","N","NONE"
199905252392,"","N","NONE"
199905282381,"","N","NONE"
199905312394,"","N","NONE"
199906012381,"","N","NONE"
199906022398,"","N","NONE"
199906032389,"","N","NONE"
199906042396,"","N","NONE"
199906092383,"","N","NONE"
199906122396,"","N","NONE"
199906142394,"","N","NONE"
199906152385,"","N","NONE"
199906162392,"","N","NONE"
199906202396,"","N","NONE"
199906232385,"","N","NONE"
199906242392,"","N","NONE"
199906252383,"","N","NONE"
199906272381,"","N","NONE"
199906302394,"","N","NONE"
199907012380,"","N","NONE"
199907062393,"","N","NONE"
199907092382,"","N","NONE"
199907122395,"","N","NONE"
199907162391,"","N","NONE"
199907212386,"","N","NONE"
199907242391,"","N","NONE"
199907292388,"","N","NONE"
199907302393,"","N","NONE"
199908022388,"","N","NONE"
199908052393,"","N","NONE"
199908062384,"","N","NONE"
199908082382,"","N","NONE"
199908132393,"","N","NONE"
199908172399,"","N","NONE"
199908222384,"","N","NONE"
199908232391,"","N","NONE"
199908282388,"","N","NONE"
199908312391,"","N","NONE"
199909012388,"","N","NONE"
199909042393,"","N","NONE"
199909092380,"","N","NONE"
199909122393,"","N","NONE"
199909162399,"","N","NONE"
199909172380,"","N","NONE"
199909212384,"","N","NONE"
199909242399,"","N","NONE"
199909272388,"","N","NONE"
199909302391,"","N","NONE"
199910012385,"","N","NONE"
199910042390,"","N","NONE"
199910092387,"","N","NONE"
199910132381,"","N","NONE"
199910142398,"","N","NONE"
199910162396,"","N","NONE"
199910232389,"","N","NONE"
199910242396,"","N","NONE"
199910272385,"","N","NONE"
199910302398,"","N","NONE"
199911022383,"","N","NONE"
199911052398,"","N","NONE"
199911082387,"","N","NONE"
199911122381,"","N","NONE"
