Pnr,PnrTyp,Tilltalskod,Fnamn,Mnamn,Enamn,Lan,Kommun,Fors,FbUtdelAdr2,FbPostnr,FbPostort,AvrOrsak,AviNamn,FbAviUtdelAdr,FbAviPostnr,FbAviPostort,Kon,SekrMark
194207294796,P,10,Nils, ,Bandicootråttor,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Bandicootråttor, Nils",Kristallvägen 49F/Bohuslind,12678,Hägersten    ,M,N
194207318785,P,10,Nina Marie, ,Syngnathidae,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Syngnathidae, Nina Marie",Odins väg 1C,14933,Nynäshamn    ,K,N
194208106593,P,20,Gunnar Åke, ,Lumbriciformis,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Lumbriciformis, Gunnar Åke",Sturevägen,13338,Saltsjöbaden ,M,N
194208138844,P,10,Lena Maria, ,Berggylta,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Berggylta, Lena Maria",Odins väg 1C,14933,Nynäshamn    ,K,N
194208174732,P,10,Keith, ,Slätvar Scophthalmus,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Slätvar Scophthalmus, Keith",Rissneleden 41,17444,Sundbyberg   ,M,N
194208269128,P,  , , , ,3,  ,99, ,     , ,  , , ,     ,             , ,J
194209039140,P,10,Margareta Eva, ,Elandantiloper,1,27,99,Forvägen 17,14551,Norsborg,  ,"Elandantiloper, Margareta Eva",Forvägen 17,14551,Norsborg     ,K,N
194209177072,P,10,Ludvig Ferdinand, ,Batoidea  ,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Batoidea  , Ludvig Ferdinand",Herrgårdsstigen 4/Tysklönn,18162,Lidingö      ,M,N
194209186974,P,10,John Paul, ,Hippoglossus,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Hippoglossus, John Paul",Edövägen 16B,13230,Saltsjö-boo  ,M,N
194210078418,P,10,Valentino, ,Cheirogaleus,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Cheirogaleus, Valentino",Antmans väg 31/Sykomorlönn,95334,Haparanda    ,M,N
194210198174,P,10,Yngve, ,Lophuranycthemera,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Lophuranycthemera, Yngve",Rindögatan 21,11558,Stockholm    ,M,N
194210219269,P,10,Pauline, ,Ibisnäbb,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Ibisnäbb, Pauline",Kristallvägen 49F,12678,Hägersten    ,K,N
194210228476,P,10,Miroslaw, ,Sik Coregonus,1,81,99,Metarvägen 3,15335,Järna,  ,"Sik Coregonus, Miroslaw",Metarvägen 3,15335,Järna        ,M,N
194211016151,P,10,Lennart, ,Spilocuscus,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Spilocuscus, Lennart",Korsfararvägen 46,18140,Lidingö      ,M,N
194211307444,P,  , , , ,3,  ,99, ,     , ,  , , ,     ,             , ,J
194301307056,P,20,Adolf Benito Caesar, ,Pilchardus,1,26,99,Stationsvägen 34A,14140,Huddinge,  ,"Pilchardus, Adolf Benito Caesar",Stationsvägen 34A/Tre,14140,Huddinge     ,M,N
194302029204,P,10,Clara Johanna, ,Strigocuscus,1,80,99,Sollidenbacken,11521,Stockholm,  ,"Strigocuscus, Clara Johanna",Sollidenbacken,11521,Stockholm    ,K,N
194302096997,P,10,Teuvo Johannes, ,Tonfisk Thunnus,1,36,99,Furunäs 30,13770,Dalarö,  ,"Tonfisk Thunnus, Teuvo Johannes",Furunäs 30,13770,Dalarö       ,M,N
194303177093,P,10,Carina,Anna Helena,Ap-apa,4,61,99,Uppåkravägen 9,64634,Gnesta,  ,"Anna Helena Ap-apa, Carina",Uppåkravägen 9,64634,Gnesta       , ,J
194303193454,P,10,Valter, ,Dromiciops,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Dromiciops, Valter",Bivägen 12A,12558,Älvsjö       ,M,N
194303269049,P,10,Solveig Anita, ,Mal Siluris,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Mal Siluris, Solveig Anita",Liedbergsgatan 3B,35230,Växjö        ,K,N
194304074695,P,10,Kalle, ,Pirålar,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Pirålar, Kalle",Högmovägen 20,15186,Södertälje   ,M,N
194305054753,P,10,Bobby, ,Molva,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Molva, Bobby",Arvesgärde 10,41744,Göteborg     ,M,N
194305166995,P,10,Greger, ,Kolmule Micromesistius,1,36,99,Södra Jordbrovägen 33,13654,Haninge,OB,"Kolmule Micromesistius, Greger",Södra Jordbrovägen 33,13654,Haninge      ,M,N
194306134760,P,10,Ulla, ,Jätteflygfalanger,1,26,99,Paradistorget 16,14147,Huddinge,  ,"Jätteflygfalanger, Ulla",Paradistorget 16,14147,Huddinge     ,K,N
194307039042,P,10,Birthe, ,Virens,1,82,99,Bergstigen 117,13833,Älta,  ,"Virens, Birthe",Bergstigen 117/Salix,13833,Älta         ,K,N
194307199069,P,10,Mona, ,Marinus,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Marinus, Mona",Skarpnäcks Allé 62,12833,Skarpnäck    ,K,N
194308124694,P,10,Assar, ,Ballerus,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Ballerus, Assar",Ljunggatan 13/Popplar,41321,Göteborg     ,M,N
194309094714,P,10,Nils, ,Besoarantilop,1,80,99,Vårbergsplan 10,12743,Skärholmen,  ,"Besoarantilop, Nils",Vårbergsplan 10,12743,Skärholmen   ,M,N
194309189126,P,10,Birgitta Elsa, ,Tångsnälla Syngnathus,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Tångsnälla Syngnathus, Birgitta Elsa",Ölandsresan 51,75755,Uppsala      ,K,N
194309269225,P,10,Maria, ,Gräsråttor,1,92,99,SANDSTUGAN 2,14992,Nynäshamn,  ,"Gräsråttor, Maria",SANDSTUGAN 2,14992,Nynäshamn    ,K,N
194310236593,P,10,Jörgen, ,Pigghaj Squalus,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Pigghaj Squalus, Jörgen",Skarpnäcks Allé 62,12833,Skarpnäck    ,M,N
194310308442,P,10,Jane Pamela, ,Brama,1,80,99,Rindögatan 21,11558,Stockholm,AN,"Brama, Jane Pamela",Rindögatan 21,11558,Stockholm    ,K,N
194311029005,P,10,Agda, ,Barkråttor,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Barkråttor, Agda",Odins väg 1C,14933,Nynäshamn    ,K,N
194311097093,P,10,Anders Göran, ,Mesitornis,1,36,99,Furunäs 30,13770,Dalarö,  ,"Mesitornis, Anders Göran",Furunäs 30,13770,Dalarö       ,M,N
194312095450,P,10,Ricardo,Alonso,Ap-apa,4,61,99,Uppåkravägen 9,64634,Gnesta,  ,"Alonso Ap-apa, Ricardo",Uppåkravägen 9,64634,Gnesta       , ,J
194312298245,P,10,Anita Kristine, ,Bergtunga Microstomus,1,80,99,Vårbergsplan 10,12743,Skärholmen,  ,"Bergtunga Microstomus, Anita K",Vårbergsplan 10,12743,Skärholmen   ,K,N
194401077674,P,10,Devin, ,Hjälmvaktel,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Hjälmvaktel, Devin",Terapivägen 16D/Populus spp,14156,Huddinge     ,M,N
194401168481,P,10,Frida, ,Faren Abramis,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Faren Abramis, Frida",Dalgatan 42,64632,Gnesta       ,K,N
194401197480,P,10,Fia, ,Aspius,1,81,99,Metarvägen 3,15335,Järna,  ,"Aspius, Fia",Metarvägen 3,15335,Järna        ,K,N
194401216496,P,67,Carl-Henrik Erik Olof Viktor Sven-Olof Petter, ,Sandsik Coregonus,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Sandsik Coregonus, C-H E Sven-Olof",S JordbroV 33/Bohuslind,13654,Haninge      ,M,N
194401216595,P,10,Ajmali, ,Rutilus,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Rutilus, Ajmali",Edövägen 16B,13230,Saltsjö-boo  ,M,N
194401229085,P,10,Margareta, ,Dik-dikar,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Dik-dikar, Margareta",Barrstigen 7,13936,Värmdö       ,K,N
194402109062,P,10,Sara, ,Cyclopteridae,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Cyclopteridae, Sara",Terapivägen 16D/Bohuslind,14156,Huddinge     ,K,N
194402168597,P,10,Peter, ,Menetes ,1,91,99,Olofsgatan 13,19330,Sigtuna,  ,"Menetes , Peter",Olofsgatan 13,19330,Sigtuna      ,M,N
194402273462,P,10,Josefin, ,Lerskädda Hippoglossoides,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Lerskädda Hippoglossoides, Josefin",Visättravägen 49,14150,Huddinge     ,K,N
194403059100,P,12,Ing-Marie, ,Procapra,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Procapra, Ing-Marie",Landgången 5/Popplar,14935,Nynäshamn    ,K,N
194403113154,P,10,Nils Jerker, ,Busksvin,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Busksvin, Nils Jerker",Laxgatan 8,13343,Saltsjöbaden ,M,N
194403157078,P,10,Alfred, ,Typhle,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Typhle, Alfred",Laxgatan 8/Naverlönn,13343,Saltsjöbaden ,M,N
194404136055,P,10,Ibrahim Bülbül, ,Antilope,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Antilope, Ibrahim Bülbül",Klarbärsgatan 49,75452,Uppsala      ,M,N
194404277461,P,10,Katarina, ,Syngnathidae,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Syngnathidae, Katarina",Thunbergsvägen 14,75238,Uppsala      ,K,N
194405013493,P,10,Ken, ,Storröding Salvelinus,1,91,99,Valstavägen 42,19550,Märsta,  ,"Storröding Salvelinus, Ken",Valstavägen 42,19550,Märsta       ,M,N
194405149057,P,10,Malte, ,Elritsa Phoxinus,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Elritsa Phoxinus, Malte",Vendevägen 5F,18269,Djursholm    ,M,N
194405229206,P,10,Ulla Elisabet, ,Chaetomys,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Chaetomys, Ulla Elisabet",Landgången 5,14935,Nynäshamn    ,K,N
194405307051,P,10,Bo Erik, ,Melops,1,86,99,Olvontunet 7,18148,Lidingö,  ,"Melops, Bo Erik",Olvontunet 7,18148,Lidingö      ,M,N
194406098824,P,10,Eva Lena, ,Notomys,1,92,99,SANDSTUGAN 2,14992,Nynäshamn,  ,"Notomys, Eva Lena",SANDSTUGAN 2,14992,Nynäshamn    ,K,N
194406127029,P,10,Lena Hilda, ,Ballerus,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Ballerus, Lena Hilda",Soltorpsvägen 8,14732,Tumba        ,K,N
194406187692,P,10,Bengt, ,Fluviatilis,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Fluviatilis, Bengt",Vendevägen 5F,18269,Djursholm    ,M,N
194407148180,P,10,Eva Christina, ,Arvicanthis,1,27,99,Hampvägen 4,14567,Norsborg,  ,"Arvicanthis, Eva Christina",Hampvägen 4,14567,Norsborg     ,K,N
194407237058,P,10,Ahmed, ,Regnbågsöring Oncorhynchus,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Regnbågsöring Oncorhynchus, Ahmed",Ölmevägen 15,12332,Farsta       ,M,N
194408028878,P,10,Adam, ,Nissöga Cobitis,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Nissöga Cobitis, Adam",Kinnaredsgränd 9/Platinum,12572,Älvsjö       ,M,N
194409013838,P,10,Gösta Kalle, ,Myxini  ,1,80,99,Sergelgatan 12,11157,Stockholm,  ,"Myxini  , Gösta Kalle",Sergelgatan 12,11157,Stockholm    ,M,N
194409106855,P,10,Anders, ,Hoppråttor,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Hoppråttor, Anders",Bergstigen 12,18278,Stocksund    ,M,N
194409149061,P,10,Wilhelmina, ,Crossoptilon,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Crossoptilon, Wilhelmina",Klarbärsgatan 49,75452,Uppsala      ,K,N
194409168269,P,10,Ethelé, ,Sigmodon,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Sigmodon, Ethelé",Tideliusgatan 27,11869,Stockholm    ,K,N
194409237312,P,10,Ove, ,Procapra,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Procapra, Ove",Terapivägen 16D,14156,Huddinge     ,M,N
194410119046,P,10,Märta Viktoria, ,Rostellatus,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Rostellatus, Märta Viktoria",Arvesgärde 10,41744,Göteborg     ,K,N
194410188876,P,10,Johan, ,Fiskar Cypriniformes,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Fiskar Cypriniformes, Johan",Ölmevägen 15,12332,Farsta       ,M,N
194411155858,P,10,Sven Arne, ,Sandsik Coregonus,1,27,99,Forvägen 17,14551,Norsborg,  ,"Sandsik Coregonus, Sven Arne",Forvägen 17/Salix,14551,Norsborg     ,M,N
194411219183,P,10,Marianne Ester, ,Raphicerus sharpei,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Raphicerus sharpei, Marianne Ester",Ringvägen 21A,83137,Östersund    ,K,N
194412198154,P,10,Nikolai, ,Ålartade,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Ålartade, Nikolai",Thunbergsvägen 14,75238,Uppsala      ,M,N
194501103297,P,10,Felix, ,Cyclostomata  ,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Cyclostomata  , Felix",Västra Hornsgatan 3,27432,Skurup       ,M,N
194501128278,P,10,Åke Hilbert, ,Blåfenad,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Blåfenad, Åke Hilbert",Liljeholmsvägen 30,11761,Stockholm    ,M,N
194501278883,P,20,Asta Svea, ,Pirålar,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Pirålar, Asta Svea",Klarbärsgatan 49,75452,Uppsala      ,K,N
194502073416,P,10,Sten Ingvar, ,Pigghaj Squalus,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Pigghaj Squalus, Sten Ingvar",Södra Jordbrovägen 33,13654,Haninge      ,M,N
194502198429,P,10,Eva Elisabeth, ,Hemitragus,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Hemitragus, Eva Elisabeth",Soltorpsvägen 8,14732,Tumba        ,K,N
194502253190,P,10,Simon Hugo, ,Långa Molva,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Långa Molva, Simon Hugo",Soltorpsvägen 8,14732,Tumba        ,M,N
194502278353,P,10,Einar, ,Eudocimus,1,80,99,Dalagatan 35B,11323,Stockholm,AV,"Eudocimus, Einar",Dalagatan 35B/Al,11323,Stockholm    ,M,N
194503135883,P,10,Taxelina, ,Scorpaeniformes,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Scorpaeniformes, Taxelina",Västra Hornsgatan 3/Robinia,27432,Skurup       ,K,N
194505249229,P,10,Gunhild Matilda, ,Makrillfiskar,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Makrillfiskar, Gunhild Matilda",Antmans väg 31,95334,Haparanda    ,K,N
194506177031,P,10,Elly Siv Petronella, ,Funisciurus,1,28,99,Westerdahlsvägen 39,14461,Rönninge,  ,"Funisciurus, Elly Siv Petronella",Westerdahlsvägen 39,14461,Rönninge     ,M,N
194506177551,P,10,Anders Karl, ,Planigale,1,26,99,Stationsvägen 34A,14140,Huddinge,  ,"Planigale, Anders Karl",Stationsvägen 34A,14140,Huddinge     ,M,N
194506218983,P,10,Eva Karin, ,Saccostomus,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Saccostomus, Eva Karin",Odins väg 1C,14933,Nynäshamn    ,K,N
194507018820,P,10,Connie Gethy, ,Menetes ,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Menetes , Connie Gethy",Kristallvägen 49F,12678,Hägersten    ,K,N
194507167072,P,10,Björn Axel, ,Lucius,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Lucius, Björn Axel",August MalmsG 17B/Prunus,98136,Kiruna       ,M,N
194508236728,P,10,Ingrid Elisabet, ,Eudocimus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Eudocimus, Ingrid Elisabet",BRUKSBACKEN 13/Quercus,17892,Adelsö       ,K,N
194509123412,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194509287068,P,10,Lena Birgitta, ,Argentinidae,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Argentinidae, Lena Birgitta",Villagatan 2C,93162,Skellefteå   ,K,N
194510106331,P,10,Tommy Melcker, ,Gräsmöss,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Gräsmöss, Tommy Melcker",Kristallvägen 49F/Lind,12678,Hägersten    ,M,N
194510168885,P,10,Ivana, ,Anguilla,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Anguilla, Ivana",Bivägen 12A,12558,Älvsjö       ,K,N
194510194659,P,10,Lauri Kaarlo, ,Phodopus,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Phodopus, Lauri Kaarlo",Ringvägen 21A,83137,Östersund    ,M,N
194511118780,P,10,Michelle, ,Havskatt Anarhichas,1,28,99,Westerdahlsvägen 39,14461,Rönninge,  ,"Havskatt Anarhichas, Michelle",Westerdahlsvägen 39,14461,Rönninge     ,K,N
194512088149,P,12,Gun-Britt, ,Löja Alburnus,1,23,99,Ripvägen 12,17564,Järfälla,OB,"Löja Alburnus, Gun-Britt",Ripvägen 12,17564,Järfälla     ,K,N
194512137250,P,10,Leo, ,Microparra,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Microparra, Leo",Dalgatan 42,64632,Gnesta       ,M,N
194512267743,P,10,Bettan, ,Taenia,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Taenia, Bettan",Dalagatan 35B/Rönn,11323,Stockholm    ,K,N
194601136098,P,10,Mel, ,Noter  ,1,81,99,Nydalavägen 73,15251,Södertälje,  ,"Noter  , Mel",Nydalavägen 73,15251,Södertälje   ,M,N
194601274758,P,10,Ulf Roine Evert, ,Lemniscomys,1,82,99,Bergstigen 117,13833,Älta,  ,"Lemniscomys, Ulf Roine Evert",Bergstigen 117,13833,Älta         ,M,N
194602138184,P,10,Gloria, ,Käklösa,1,82,99,Bergdalsvägen 29,13241,Saltsjö-boo,  ,"Käklösa, Gloria",Bergdalsvägen 29,13241,Saltsjö-boo  ,K,N
194602226559,P,10,Bo Magnus, ,Microcephalus,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Microcephalus, Bo Magnus",Västra Hornsgatan 3,27432,Skurup       ,M,N
194602233415,P,12,Jan-Erik, ,Ailurops,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Ailurops, Jan-Erik",Liljeholmsvägen 30,11761,Stockholm    ,M,N
194603213424,P,10,Jennie, ,Delineatus,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Delineatus, Jennie",Landgången 5/Ask,14935,Nynäshamn    ,K,N
194604123275,P,10,Nils Johan Petter, ,Barkråttor,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Barkråttor, Nils Johan Petter",Södra Jordbrovägen 33,13654,Haninge      ,M,N
194605076654,P,10,Nils Torsten, ,Duvrallar,1,36,99,Furunäs 30,13770,Dalarö,  ,"Duvrallar, Nils Torsten",Furunäs 30,13770,Dalarö       ,M,N
194606109108,P,10,Marion, ,Tragulus,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Tragulus, Marion",Eldarevägen 13,15531,Nykvarn      ,K,N
194606233411,P,10,Gilbert Lloyd, ,Kantnålsfiskar,1,91,99,Valstavägen 42,19550,Märsta,  ,"Kantnålsfiskar, Gilbert Lloyd",Valstavägen 42,19550,Märsta       ,M,N
194607054725,P,10,Sofia, ,Kitt,20,62,99,Stenvägen 4,79237,Mora,  ,"Kitt, Sofia",Stenvägen 4,79237,Mora         ,K,N
194607137454,P,12,Inge Sune Torsten, ,Phloeomys,1,91,99,Valstavägen 42,19550,Märsta,  ,"Phloeomys, Inge Sune Torsten",Valstavägen 42,19550,Märsta       ,M,N
194607177872,P,10,Michael, ,Pigghajartade,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Pigghajartade, Michael",Förrådsvägen 7,38631,Färjestaden  ,M,N
194608154714,P,10,Anders Erik, ,Sicista,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Sicista, Anders Erik",Arvesgärde 10,41744,Göteborg     ,M,N
194610196695,P,10,Kaj, ,Pirål Myxine,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Pirål Myxine, Kaj",Visättravägen 49,14150,Huddinge     ,M,N
194611173388,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194611213010,P,10,Jan Arnold, ,Phaner,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Phaner, Jan Arnold",Korsfararvägen 46,18140,Lidingö      ,M,N
194701053151,P,10,Kjell, ,Ålfiskar,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Ålfiskar, Kjell",Dalagatan 35B,11323,Stockholm    ,M,N
194701124622,P,10,Åsa, ,Clavata,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Clavata, Åsa",Kinnaredsgränd 9,12572,Älvsjö       ,K,N
194701222798,P,30,Lars Bertil Birger Amadeus, ,Ochrotomys,1,80,99,Vårbergsplan 10,12743,Skärholmen,  ,"Ochrotomys, Lars Bertil Birger A",Vårbergsplan 10,12743,Skärholmen   ,M,N
194702122658,P,10,Nils, ,Öring-Salmo,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Öring-Salmo, Nils",Ölandsresan 51,75755,Uppsala      ,M,N
194702143464,P,10,Anneli, ,Lotidae,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Lotidae, Anneli",Herrgårdsstigen 4,18162,Lidingö      ,K,N
194703103111,P,10,Tina, ,Besoarantilop,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Besoarantilop, Tina",Kristallvägen 49F,12678,Hägersten    ,M,N
194704083452,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194704187006,P,10,Anna, ,Esocidae,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Esocidae, Anna",Månskensvägen 38,14646,Tullinge     ,K,N
194705233171,P,10,Kurt Ingemar, ,Dvärgmakier,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Dvärgmakier, Kurt Ingemar",Barrstigen 7,13936,Värmdö       ,M,N
194706112234,P,10,Franco, ,Gadidae,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Gadidae, Franco",Arvesgärde 10,41744,Göteborg     ,M,N
194707193290,P,10,Ruben, ,Gädda Esox,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Gädda Esox, Ruben",Antmans väg 31/Björk,95334,Haparanda    ,M,N
194709183109,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194709201836,P,10,Clark, ,Thymallus,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Thymallus, Clark",Liedbergsgatan 3B,35230,Växjö        ,M,N
194710162381,P,10,Maili Margareta, ,Salmonidae,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Salmonidae, Maili Margareta",Förrådsvägen 7,38631,Färjestaden  ,K,N
194711232365,P,10,Aschima, ,Pirål Myxine,20,62,99,Stenvägen 4,79237,Mora,  ,"Pirål Myxine, Aschima",Stenvägen 4,79237,Mora         ,K,N
194711302267,P,10,Catrine Elisabet, ,Procapra,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Procapra, Catrine Elisabet",Rissneleden 41/Ulmus,17444,Sundbyberg   ,K,N
194801152184,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194801171770,P,10,John Eric, ,Havsnål Nerophis,1,80,99,Svartågatan 36,12845,Bagarmossen,  ,"Havsnål Nerophis, John Eric",Svartågatan 36,12845,Bagarmossen  ,M,N
194801232606,P,10,Margareta, ,Duvrallar,1,26,99,Stationsvägen 34A,14140,Huddinge,  ,"Duvrallar, Margareta",Stationsvägen 34A,14140,Huddinge     ,K,N
194802082364,P,10,Jane, ,Berggylta,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Berggylta, Jane",Bergstigen 12,18278,Stocksund    ,K,N
194802162174,P,10,Otto Melker, ,Thinocorus,1,82,99,Bergstigen 117,13833,Älta,  ,"Thinocorus, Otto Melker",Bergstigen 117,13833,Älta         ,M,N
194803022328,P,10,Agda Johanna, ,Dvärgpungmöss,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Dvärgpungmöss, Agda Johanna",Högmovägen 20,15186,Södertälje   ,K,N
194803263161,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
194804032094,P,10,Laban, ,Dvärghamstrar,1,26,99,Paradistorget 16,14147,Huddinge,  ,"Dvärghamstrar, Laban",Paradistorget 16,14147,Huddinge     ,M,N
194805111855,P,10,Stephan Dragutin, ,Pirålar,1,36,99,Furunäs 30,13770,Dalarö,  ,"Pirålar, Stephan Dragutin",Furunäs 30,13770,Dalarö       ,M,N
194805192749,P,10,Lina, ,Cyclostomata  ,1,28,99,Westerdahlsvägen 39,14461,Rönninge,  ,"Cyclostomata  , Lina",Westerdahlsvägen 39/Prunus,14461,Rönninge     ,K,N
194806172682,P,10,Therese Maria, ,Thynnus,1,27,99,Vreta backe 24,14744,Tumba,  ,"Thynnus, Therese Maria",Vreta backe 24,14744,Tumba        ,K,N
194806212231,P,10,Stig Lennart, ,Rajiformes,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Rajiformes, Stig Lennart",Mjölnarstigen 11,15021,Mölnbo       ,M,N
194807073103,P,10,Helena, ,Sik Coregonus,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Sik Coregonus, Helena",Tideliusgatan 27,11869,Stockholm    ,K,N
194807073228,P,10,Sonja, ,Marulk Lophius,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Marulk Lophius, Sonja",Bruksvägen 6A,64751,Åkers Styckeb,K,N
194807171899,P,10,Bo Erik, ,Merula,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Merula, Bo Erik",Herrgårdsstigen 4,18162,Lidingö      ,M,N
194808192530,P,10,Peder, ,Macropus,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Macropus, Peder",Edövägen 16B,13230,Saltsjö-boo  ,M,N
194808262341,P,10,Ylva, ,Aequoreus,1,23,99,Ripvägen 12,17564,Järfälla,  ,"Aequoreus, Ylva",Ripvägen 12,17564,Järfälla     ,K,N
194809132386,P,10,Ann Sibylle, ,Cyclopteridae,1,27,99,Forvägen 17,14551,Norsborg,  ,"Cyclopteridae, Ann Sibylle",Forvägen 17,14551,Norsborg     ,K,N
194809301551,P,10,Harald, ,Rödtunga Glyptocephalus,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Rödtunga Glyptocephalus, Harald",Edövägen 16B/Ask,13230,Saltsjö-boo  ,M,N
194810042368,P,12,Arja Helmi, ,Pigghaj Squalus,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Pigghaj Squalus, Arja Helmi",Vendevägen 5F/Quercus,18269,Djursholm    ,K,N
194810162331,P,10,Carl, ,Rutilus,1,80,99,Vårbergsplan 10,12743,Skärholmen,  ,"Rutilus, Carl",Vårbergsplan 10,12743,Skärholmen   ,M,N
